"Year","Level","Tournament_Name","Tournament_ID","Type","Round","Winner","Loser","Score","Match1","Match2","Match3","Match4","Match5","Match1W","Match1L","Match2W","Match2L","Match3W","Match3L","Match4W","Match4L","Match5W","Match5L","Winner_Match_Won","Loser_Match_Won","Win_points_total","Lose_points_total","level_weight","round_weight"
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 1","5055735, 5055754","5053316, 5055045","15-13 / 15-3","15-13 "," 15-3","","","",15,13,15,3,,,,,,,2,0,30,16,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 1","5043953, 5044615","5043952, 5054749","15-9 / 4-15 / 15-7","15-Sep"," 4-15 "," 15-7","","",15,9,4,15,15,7,,,,,2,1,34,31,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 1","5046039, 5049696","5052020, 5053893","15-3 / 15-10","15-Mar"," 15-10","","","",15,3,15,10,,,,,,,2,0,30,13,7,4
"Mar-06","STAR6","China Masters 2006",14056,"MD","Final","5046522, 5050083","5043363, 5044789","21-17 / 21-17","21-17 "," 21-17","","","",21,17,21,17,,,,,,,2,0,42,34,8,10
"Mar-06","STAR6","China Masters 2006",14056,"MD","Semi final","5043363, 5044789","5029160, 5047971","21-8 / 21-15","21-Aug"," 21-15","","","",21,8,21,15,,,,,,,2,0,42,23,8,8
"Mar-06","STAR6","China Masters 2006",14056,"MD","Semi final","5046522, 5050083","5046308, 5046425","21-13 / 10-21 / 21-17","21-13 "," 10-21 "," 21-17","","",21,13,10,21,21,17,,,,,2,1,52,51,8,8
"Mar-06","STAR6","China Masters 2006",14056,"MD","Quarter final","5043363, 5044789","5042525, 5050642","21-14 / 21-18","21-14 "," 21-18","","","",21,14,21,18,,,,,,,2,0,42,32,8,6
"Mar-06","STAR6","China Masters 2006",14056,"MD","Quarter final","5046308, 5046425","5044108, 5051725","21-18 / 22-24 / 21-14","21-18 "," 22-24 "," 21-14","","",21,18,22,24,21,14,,,,,2,1,64,56,8,6
"Mar-06","STAR6","China Masters 2006",14056,"MD","Quarter final","5046522, 5050083","5041352, 5041354","21-14 / 21-18","21-14 "," 21-18","","","",21,14,21,18,,,,,,,2,0,42,32,8,6
"Mar-06","STAR6","China Masters 2006",14056,"MD","Quarter final","5029160, 5047971","5053159, 5053893","21-18 / 21-15","21-18 "," 21-15","","","",21,18,21,15,,,,,,,2,0,42,33,8,6
"Mar-06","STAR6","China Masters 2006",14056,"MD","Round 2","5044108, 5051725","5007963, 5044693","21-13 / 20-22 / 21-12","21-13 "," 20-22 "," 21-12","","",21,13,20,22,21,12,,,,,2,1,62,47,8,4
"Mar-06","STAR6","China Masters 2006",14056,"MD","Round 2","5043363, 5044789","5045048, 5045145","21-12 / 21-16","21-Dec"," 21-16","","","",21,12,21,16,,,,,,,2,0,42,28,8,4
"Mar-06","STAR6","China Masters 2006",14056,"MD","Round 2","5053159, 5053893","5043767, 5044103","22-20 / 21-15","22-20 "," 21-15","","","",22,20,21,15,,,,,,,2,0,43,35,8,4
"Mar-06","STAR6","China Masters 2006",14056,"MD","Round 2","5041352, 5041354","5026138, 5044537","21-18 / 8-21 / 21-19","21-18 "," 8-21 "," 21-19","","",21,18,8,21,21,19,,,,,2,1,50,58,8,4
"Mar-06","STAR6","China Masters 2006",14056,"MD","Round 2","5042525, 5050642","5042841, 5054006","21-13 / 21-16","21-13 "," 21-16","","","",21,13,21,16,,,,,,,2,0,42,29,8,4
"Mar-06","STAR6","China Masters 2006",14056,"MD","Round 2","5029160, 5047971","5043456, 5043458","21-10 / 21-10","21-Oct"," 21-10","","","",21,10,21,10,,,,,,,2,0,42,20,8,4
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Final","5044897, 5053159","5047971, 5049696","19-21 / 21-18 / 21-14","19-21 "," 21-18 "," 21-14","","",19,21,21,18,21,14,,,,,2,1,61,53,7,10
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Semi final","5047971, 5049696","5044315, 5050642","23-25 / 21-15 / 21-15","23-25 "," 21-15 "," 21-15","","",23,25,21,15,21,15,,,,,2,1,65,55,7,8
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Quarter final","5047971, 5049696","5043953, 5044615","21-18 / 18-21 / 21-10","21-18 "," 18-21 "," 21-10","","",21,18,18,21,21,10,,,,,2,1,60,49,7,6
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Quarter final","5044315, 5050642","5043743, 5044749","27-25 / 20-22 / 22-20","27-25 "," 20-22 "," 22-20","","",27,25,20,22,22,20,,,,,2,1,69,67,7,6
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Quarter final","5044897, 5053159","5042475, 5042482","21-12 / 21-12","21-Dec"," 21-12","","","",21,12,21,12,,,,,,,2,0,42,24,7,6
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Round 2","5043953, 5044615","5014629, 5046333","21-12 / 17-21 / 21-16","21-Dec"," 17-21 "," 21-16","","",21,12,17,21,21,16,,,,,2,1,59,49,7,4
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Round 2","5044897, 5053159","5040937, 5042834","14-21 / 23-21 / 21-15","14-21 "," 23-21 "," 21-15","","",14,21,23,21,21,15,,,,,2,1,58,57,7,4
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Round 2","5044315, 5050642","5042841, 5054006","25-23 / 21-23 / 21-19","25-23 "," 21-23 "," 21-19","","",25,23,21,23,21,19,,,,,2,1,67,65,7,4
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Round 1","5040937, 5042834","5027001, 5054175","21-15 / 21-10","21-15 "," 21-10","","","",21,15,21,10,,,,,,,2,0,42,25,7,4
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Round 1","5043953, 5044615","5044895, 5053893","21-16 / 21-17","21-16 "," 21-17","","","",21,16,21,17,,,,,,,2,0,42,33,7,4
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Round 1","5047971, 5049696","5019162, 5044537","21-13 / 21-11","21-13 "," 21-11","","","",21,13,21,11,,,,,,,2,0,42,24,7,4
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Round 1","5042475, 5042482","5043371, 5053806","21-18 / 21-12","21-18 "," 21-12","","","",21,18,21,12,,,,,,,2,0,42,30,7,4
"Jun-08","SS","Indonesia Open 2008",12738,"MD","Round 1","5044897, 5053159","5041118, 5042097","21-19 / 21-11","21-19 "," 21-11","","","",21,19,21,11,,,,,,,2,0,42,30,7,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Final","5011746, 5042834","5054749, 5054789","21-17 / 21-15","21-17 "," 21-15","","","",21,17,21,15,,,,,,,2,0,42,32,6,10
"Aug-10","GPG","Macau Open 2010",10278,"MD","Semi final","5011746, 5042834","5043953, 5044615","18-21 / 21-18 / 21-11","18-21 "," 21-18 "," 21-11","","",18,21,21,18,21,11,,,,,2,1,60,50,6,8
"Aug-10","GPG","Macau Open 2010",10278,"MD","Semi final","5054749, 5054789","5040937, 5041939","21-18 / 21-19","21-18 "," 21-19","","","",21,18,21,19,,,,,,,2,0,42,37,6,8
"Aug-10","GPG","Macau Open 2010",10278,"MD","Quarter final","5011746, 5042834","5040748, 5041264","17-21 / 21-14 / 22-20","17-21 "," 21-14 "," 22-20","","",17,21,21,14,22,20,,,,,2,1,60,55,6,6
"Aug-10","GPG","Macau Open 2010",10278,"MD","Quarter final","5043953, 5044615","5042079, 5045707","21-11 / 21-16","21-Nov"," 21-16","","","",21,11,21,16,,,,,,,2,0,42,27,6,6
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 2","5040937, 5041939","5042291, 5042292","21-19 / 21-17","21-19 "," 21-17","","","",21,19,21,17,,,,,,,2,0,42,36,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 2","5042079, 5045707","5041130, 5043014","21-13 / 19-21 / 21-18","21-13 "," 19-21 "," 21-18","","",21,13,19,21,21,18,,,,,2,1,61,52,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 2","5054749, 5054789","5040479, 5046802","21-17 / 21-23 / 21-17","21-17 "," 21-23 "," 21-17","","",21,17,21,23,21,17,,,,,2,1,63,57,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 2","5043953, 5044615","5041118, 5042097","21-18 / 21-16","21-18 "," 21-16","","","",21,18,21,16,,,,,,,2,0,42,34,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 2","5040748, 5041264","5034336, 5035330","21-11 / 17-21 / 21-18","21-Nov"," 17-21 "," 21-18","","",21,11,17,21,21,18,,,,,2,1,59,50,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 2","5011746, 5042834","5020783, 5020794","25-23 / 21-15","25-23 "," 21-15","","","",25,23,21,15,,,,,,,2,0,46,38,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 1","5042079, 5045707","5041667, 5041668","17-21 / 21-16 / 21-19","17-21 "," 21-16 "," 21-19","","",17,21,21,16,21,19,,,,,2,1,59,56,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 1","5041130, 5043014","5044297, 5055367","21-9 / 21-17","21-Sep"," 21-17","","","",21,9,21,17,,,,,,,2,0,42,26,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 1","5040748, 5041264","5041849, 5042447","21-15 / 14-21 / 21-16","21-15 "," 14-21 "," 21-16","","",21,15,14,21,21,16,,,,,2,1,56,52,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 1","5020783, 5020794","5050745, 5052390","21-9 / 21-17","21-Sep"," 21-17","","","",21,9,21,17,,,,,,,2,0,42,26,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 1","5040479, 5046802","5044897, 5053159","21-12 / 23-21","21-Dec"," 23-21","","","",21,12,23,21,,,,,,,2,0,44,33,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 1","5034336, 5035330","5043827, 5044374","21-13 / 21-17","21-13 "," 21-17","","","",21,13,21,17,,,,,,,2,0,42,30,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 1","5040937, 5041939","5044322, 5053893","21-12 / 18-21 / 21-13","21-Dec"," 18-21 "," 21-13","","",21,12,18,21,21,13,,,,,2,1,60,46,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 1","5042291, 5042292","5040459, 5041144","18-21 / 21-7 / 21-19","18-21 "," 21-7 "," 21-19","","",18,21,21,7,21,19,,,,,2,1,60,47,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 1","5014629, 5046333","5043461, 5043473","21-12 / 21-18","21-Dec"," 21-18","","","",21,12,21,18,,,,,,,2,0,42,30,6,4
"Aug-10","GPG","Macau Open 2010",10278,"MD","Round 1","5011746, 5042834","5019162, 5043740","21-19 / 21-14","21-19 "," 21-14","","","",21,19,21,14,,,,,,,2,0,42,33,6,4
"Nov-02","AC","Asia Championships 2002",10903,"MD","Final","5038134, 5045377","5019301, 5049696","15-6 / 15-8","15-Jun"," 15-8","","","",15,6,15,8,,,,,,,2,0,30,14,8,10
"Nov-02","AC","Asia Championships 2002",10903,"MD","Semi final","5019301, 5049696","5016156, 5026798","17-16 / 15-7","17-16 "," 15-7","","","",17,16,15,7,,,,,,,2,0,32,23,8,8
"Nov-02","AC","Asia Championships 2002",10903,"MD","Quarter final","5019301, 5049696","5045379, 5046232","15-12 / 15-4","15-Dec"," 15-4","","","",15,12,15,4,,,,,,,2,0,30,16,8,6
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Final","5040459, 5041118","5004331, 5027439","21-19 / 21-18","21-19 "," 21-18","","","",21,19,21,18,,,,,,,2,0,42,37,7,10
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Semi final","5004331, 5027439","5040748, 5041264","21-12 / 21-12","21-Dec"," 21-12","","","",21,12,21,12,,,,,,,2,0,42,24,7,8
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Semi final","5040459, 5041118","5034336, 5035330","23-25 / 21-13 / 22-20","23-25 "," 21-13 "," 22-20","","",23,25,21,13,22,20,,,,,2,1,66,58,7,8
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Quarter final","5040748, 5041264","5042291, 5053110","21-12 / 21-13","21-Dec"," 21-13","","","",21,12,21,13,,,,,,,2,0,42,25,7,6
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Quarter final","5034336, 5035330","5042447, 5042834","22-20 / 21-16","22-20 "," 21-16","","","",22,20,21,16,,,,,,,2,0,43,36,7,6
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Quarter final","5040459, 5041118","5031430, 5043452","21-16 / 21-14","21-16 "," 21-14","","","",21,16,21,14,,,,,,,2,0,42,30,7,6
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Quarter final","5004331, 5027439","5044615, 5048815","21-14 / 11-21 / 21-15","21-14 "," 11-21 "," 21-15","","",21,14,11,21,21,15,,,,,2,1,53,50,7,6
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 2","5044615, 5048815","5043363, 5047406","21-14 / 25-23","21-14 "," 25-23","","","",21,14,25,23,,,,,,,2,0,46,37,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 2","5031430, 5043452","5043301, 5043784","21-13 / 19-21 / 21-14","21-13 "," 19-21 "," 21-14","","",21,13,19,21,21,14,,,,,2,1,61,48,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 2","5040459, 5041118","5029748, 5048220","21-19 / 25-23","21-19 "," 25-23","","","",21,19,25,23,,,,,,,2,0,46,42,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 2","5004331, 5027439","5023586, 5050941","21-17 / 21-19","21-17 "," 21-19","","","",21,17,21,19,,,,,,,2,0,42,36,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 2","5040748, 5041264","5043461, 5043473","21-9 / 21-8","21-Sep"," 21-8","","","",21,9,21,8,,,,,,,2,0,42,17,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 2","5034336, 5035330","5045453, 5054422","21-18 / 21-19","21-18 "," 21-19","","","",21,18,21,19,,,,,,,2,0,42,37,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 2","5042291, 5053110","5042475, 5043953","21-10 / 19-21 / 21-13","21-Oct"," 19-21 "," 21-13","","",21,10,19,21,21,13,,,,,2,1,61,44,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5040459, 5041118","5043743, 5044749","24-22 / 17-21 / 21-18","24-22 "," 17-21 "," 21-18","","",24,22,17,21,21,18,,,,,2,1,62,61,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5042447, 5042834","5023057, 5036040","21-17 / 21-19","21-17 "," 21-19","","","",21,17,21,19,,,,,,,2,0,42,36,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5004331, 5027439","5042525, 5052020","21-17 / 21-14","21-17 "," 21-14","","","",21,17,21,14,,,,,,,2,0,42,31,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5023586, 5050941","5007612, 5045957","21-10 / 21-14","21-Oct"," 21-14","","","",21,10,21,14,,,,,,,2,0,42,24,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5031430, 5043452","5043014, 5050642","18-21 / 21-19 / 22-20","18-21 "," 21-19 "," 22-20","","",18,21,21,19,22,20,,,,,2,1,61,60,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5043363, 5047406","5015290, 5046802","21-13 / 21-15","21-13 "," 21-15","","","",21,13,21,15,,,,,,,2,0,42,28,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5042475, 5043953","5027001, 5040864","21-18 / 21-9","21-18 "," 21-9","","","",21,18,21,9,,,,,,,2,0,42,27,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5040748, 5041264","5044897, 5053159","21-6 / 21-7","21-Jun"," 21-7","","","",21,6,21,7,,,,,,,2,0,42,13,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5029748, 5048220","5029818, 5041370","21-17 / 19-21 / 21-15","21-17 "," 19-21 "," 21-15","","",21,17,19,21,21,15,,,,,2,1,61,53,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5034336, 5035330","5042270, 5046238","21-16 / 21-19","21-16 "," 21-19","","","",21,16,21,19,,,,,,,2,0,42,35,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5044615, 5048815","5009617, 5026468","22-20 / 21-16","22-20 "," 21-16","","","",22,20,21,16,,,,,,,2,0,43,36,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5043301, 5043784","5007921, 5046834","21-19 / 21-12","21-19 "," 21-12","","","",21,19,21,12,,,,,,,2,0,42,31,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Round 1","5042291, 5053110","5030330, 5049271","17-21 / 21-17 / 23-21","17-21 "," 21-17 "," 23-21","","",17,21,21,17,23,21,,,,,2,1,61,59,7,4
"Jan-14","SS","Malaysia Open 2014",10019,"MD","Qual Round 1","5019647, 5040028","5044315, 5053893","21-19 / 21-17","21-19 "," 21-17","","","",21,19,21,17,,,,,,,2,0,42,36,7,2
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Final","5023057, 5036040","5042525, 5052020","20-22 / 23-21 / 21-16","20-22 "," 23-21 "," 21-16","","",20,22,23,21,21,16,,,,,2,1,64,59,6,10
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Semi final","5023057, 5036040","5018652, 5048815","21-18 / 21-16","21-18 "," 21-16","","","",21,18,21,16,,,,,,,2,0,42,34,6,8
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Semi final","5042525, 5052020","5030330, 5034336","21-19 / 17-21 / 21-16","21-19 "," 17-21 "," 21-16","","",21,19,17,21,21,16,,,,,2,1,59,56,6,8
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Quarter final","5018652, 5048815","5020708, 5022938","21-9 / 21-15","21-Sep"," 21-15","","","",21,9,21,15,,,,,,,2,0,42,24,6,6
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Quarter final","5030330, 5034336","5005191, 5036387","21-15 / 21-7","21-15 "," 21-7","","","",21,15,21,7,,,,,,,2,0,42,22,6,6
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Quarter final","5042525, 5052020","5026552, 5031529","21-17 / 21-11","21-17 "," 21-11","","","",21,17,21,11,,,,,,,2,0,42,28,6,6
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Quarter final","5023057, 5036040","5024182, 5034442","21-18 / 14-21 / 21-14","21-18 "," 14-21 "," 21-14","","",21,18,14,21,21,14,,,,,2,1,56,53,6,6
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Round 2","5018652, 5048815","5041265, 5042079","21-18 / 21-13","21-18 "," 21-13","","","",21,18,21,13,,,,,,,2,0,42,31,6,4
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Round 2","5026552, 5031529","5002037, 5012302","21-19 / 14-21 / 21-15","21-19 "," 14-21 "," 21-15","","",21,19,14,21,21,15,,,,,2,1,56,55,6,4
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Round 2","5005191, 5036387","5024949, 5044615","21-17 / 21-9","21-17 "," 21-9","","","",21,17,21,9,,,,,,,2,0,42,26,6,4
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Round 2","5024182, 5034442","5002274, 5014289","24-22 / 21-12","24-22 "," 21-12","","","",24,22,21,12,,,,,,,2,0,45,34,6,4
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Round 2","5020708, 5022938","5007276, 5019495","21-23 / 21-17 / 21-14","21-23 "," 21-17 "," 21-14","","",21,23,21,17,21,14,,,,,2,1,63,54,6,4
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Round 1","5005191, 5036387","5005202, 5054749","21-16 / 21-12","21-16 "," 21-12","","","",21,16,21,12,,,,,,,2,0,42,28,6,4
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Round 1","5023057, 5036040","5015477, 5016116","16-21 / 21-12 / 21-14","16-21 "," 21-12 "," 21-14","","",16,21,21,12,21,14,,,,,2,1,58,47,6,4
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Round 1","5035330, 5049271","5022157, 5048220","21-17 / 21-14","21-17 "," 21-14","","","",21,17,21,14,,,,,,,2,0,42,31,6,4
"Oct-15","GPG","Thailand Open 2015",13614,"MD","Round 1","5002037, 5012302","5007921, 5046834","21-15 / 21-13","21-15 "," 21-13","","","",21,15,21,13,,,,,,,2,0,42,28,6,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Final","5043743, 5044749","5007276, 5019495","21-13 / 21-14","21-13 "," 21-14","","","",21,13,21,14,,,,,,,2,0,42,27,7,10
"Apr-17","SS","Singapore Open 2017",13258,"MD","Semi final","5043743, 5044749","5018652, 5048815","11-21 / 21-11 / 21-14","Nov-21"," 21-11 "," 21-14","","",11,21,21,11,21,14,,,,,2,1,53,46,7,8
"Apr-17","SS","Singapore Open 2017",13258,"MD","Semi final","5007276, 5019495","5028144, 5049271","15-21 / 21-10 / 21-16","15-21 "," 21-10 "," 21-16","","",15,21,21,10,21,16,,,,,2,1,57,47,7,8
"Apr-17","SS","Singapore Open 2017",13258,"MD","Quarter final","5043743, 5044749","5009617, 5026468","21-14 / 21-12","21-14 "," 21-12","","","",21,14,21,12,,,,,,,2,0,42,26,7,6
"Apr-17","SS","Singapore Open 2017",13258,"MD","Quarter final","5007276, 5019495","5030330, 5034336","18-21 / 22-20 / 22-20","18-21 "," 22-20 "," 22-20","","",18,21,22,20,22,20,,,,,2,1,62,61,7,6
"Apr-17","SS","Singapore Open 2017",13258,"MD","Quarter final","5018652, 5048815","5002342, 5027748","21-16 / 21-14","21-16 "," 21-14","","","",21,16,21,14,,,,,,,2,0,42,30,7,6
"Apr-17","SS","Singapore Open 2017",13258,"MD","Quarter final","5028144, 5049271","5040459, 5043014","21-15 / 21-15","21-15 "," 21-15","","","",21,15,21,15,,,,,,,2,0,42,30,7,6
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 2","5007276, 5019495","5002370, 5015246","22-20 / 18-21 / 21-16","22-20 "," 18-21 "," 21-16","","",22,20,18,21,21,16,,,,,2,1,61,57,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 2","5030330, 5034336","5007921, 5033969","21-18 / 19-21 / 21-16","21-18 "," 19-21 "," 21-16","","",21,18,19,21,21,16,,,,,2,1,61,55,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 2","5043743, 5044749","5022157, 5048220","24-22 / 21-13","24-22 "," 21-13","","","",24,22,21,13,,,,,,,2,0,45,35,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 2","5018652, 5048815","5017294, 5029101","21-12 / 21-15","21-Dec"," 21-15","","","",21,12,21,15,,,,,,,2,0,42,27,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 2","5028144, 5049271","5036131, 5038746","21-19 / 21-16","21-19 "," 21-16","","","",21,19,21,16,,,,,,,2,0,42,35,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 2","5009617, 5026468","5009175, 5011089","11-21 / 21-16 / 21-10","Nov-21"," 21-16 "," 21-10","","",11,21,21,16,21,10,,,,,2,1,53,47,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 2","5040459, 5043014","5042525, 5043953","21-19 / 21-18","21-19 "," 21-18","","","",21,19,21,18,,,,,,,2,0,42,37,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5042525, 5043953","5024182, 5034442","21-14 / 21-19","21-14 "," 21-19","","","",21,14,21,19,,,,,,,2,0,42,33,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5036131, 5038746","5037433, 5041264","21-15 / 19-21 / 22-20","21-15 "," 19-21 "," 22-20","","",21,15,19,21,22,20,,,,,2,1,62,56,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5028144, 5049271","5004445, 5012941","21-17 / 21-16","21-17 "," 21-16","","","",21,17,21,16,,,,,,,2,0,42,33,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5007276, 5019495","5035330, 5042475","21-13 / 21-15","21-13 "," 21-15","","","",21,13,21,15,,,,,,,2,0,42,28,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5017294, 5029101","5020708, 5022938","21-12 / 17-21 / 21-15","21-Dec"," 17-21 "," 21-15","","",21,12,17,21,21,15,,,,,2,1,59,48,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5002370, 5015246","5002489, 5022798","21-17 / 21-17","21-17 "," 21-17","","","",21,17,21,17,,,,,,,2,0,42,34,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5022157, 5048220","5029954, 5052513","21-14 / 21-18","21-14 "," 21-18","","","",21,14,21,18,,,,,,,2,0,42,32,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5007921, 5033969","5019813, 5022860","19-21 / 21-17 / 21-16","19-21 "," 21-17 "," 21-16","","",19,21,21,17,21,16,,,,,2,1,61,54,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5009617, 5026468","5036055, 5049162","21-8 / 21-16","21-Aug"," 21-16","","","",21,8,21,16,,,,,,,2,0,42,24,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5043743, 5044749","5044615, 5054749","21-15 / 21-18","21-15 "," 21-18","","","",21,15,21,18,,,,,,,2,0,42,33,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5030330, 5034336","5004568, 5041668","19-21 / 21-19 / 21-14","19-21 "," 21-19 "," 21-14","","",19,21,21,19,21,14,,,,,2,1,61,54,7,4
"Apr-17","SS","Singapore Open 2017",13258,"MD","Round 1","5009175, 5011089","5005500, 5047406","21-18 / 21-19","21-18 "," 21-19","","","",21,18,21,19,,,,,,,2,0,42,37,7,4
